"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster"
"NDN_3.AC103691.1",1.83121946319856e-06,0.613449747514883,0.051,0.022,0.0448264212396376,"NDN_3"
"NDN_3.PARP16",1.85576195758658e-06,0.500943293182315,0.075,0.039,0.0454271969597619,"NDN_3"
"NDN_3.GADD45G",1.91346043551144e-06,0.822879115765135,0.053,0.024,0.0468395980008845,"NDN_3"
"NDN_3.GRAMD4",1.94580735045332e-06,0.70642160558155,0.058,0.028,0.0476314181317467,"NDN_3"
"NDN_3.TLNRD1",2.02699271117462e-06,0.677464970711926,0.062,0.031,0.0496187545768435,"NDN_3"
"LDN_1.CAMP",1.05157348479704e-171,1.31745654116926,0.713,0.313,2.57414673343466e-167,"LDN_1"
"LDN_1.S100A12",1.43090635011078e-168,1.45261308479941,0.66,0.263,3.50271565443617e-164,"LDN_1"
"LDN_1.XIST",1.56545298720782e-121,1.9639428213697,0.37,0.091,3.83207236738601e-117,"LDN_1"
"LDN_1.BPI",4.36311395217504e-98,0.56173015828505,0.943,0.848,1.06804666435293e-93,"LDN_1"
"LDN_1.IFI6",5.16205205892655e-98,3.82510941175369,0.2,0.016,1.26361872350463e-93,"LDN_1"
"LDN_1.AL627171.4",4.36794492209175e-96,2.03211844192663,0.313,0.08,1.06922923747884e-91,"LDN_1"
"LDN_1.RNASE3",5.4150373746543e-89,0.832862950953559,0.753,0.51,1.32554699894163e-84,"LDN_1"
"LDN_1.LTF",3.51444237513936e-57,0.660107424338547,0.792,0.53,8.60300349010365e-53,"LDN_1"
"LDN_1.LCN2",2.98177551919741e-53,0.767874501145499,0.629,0.385,7.29908829344334e-49,"LDN_1"
"LDN_1.XAF1",5.15253906145856e-53,2.31406458296286,0.163,0.035,1.26129003685444e-48,"LDN_1"
"LDN_1.AL034397.3",1.52295096563398e-51,0.697137477614911,0.688,0.491,3.72803166877542e-47,"LDN_1"
"LDN_1.LYZ",3.39194192292151e-51,0.510753504616634,0.975,0.917,8.30313463311957e-47,"LDN_1"
"LDN_1.FOLR3",1.05842728516498e-50,2.31941348175959,0.201,0.063,2.59092415135535e-46,"LDN_1"
"LDN_1.HSPA1A",1.7847479917975e-47,0.780105474024194,0.476,0.275,4.36888460912111e-43,"LDN_1"
"LDN_1.ISG15",3.15572199675322e-47,2.81814013749489,0.131,0.023,7.7248918758522e-43,"LDN_1"
"LDN_1.DOCK8",8.06868651129421e-47,0.723986388691399,0.512,0.308,1.97513377109971e-42,"LDN_1"
"LDN_1.LST1",1.5847802050792e-46,0.880996131400764,0.392,0.206,3.87938346401338e-42,"LDN_1"
"LDN_1.MX1",1.08229974479528e-45,4.15761511593763,0.092,0.006,2.64936154528437e-41,"LDN_1"
"LDN_1.IER3",3.14139442292849e-44,1.33900287576557,0.271,0.119,7.68981940788665e-40,"LDN_1"
"LDN_1.AMPD3",5.61038405080601e-43,0.708712573938307,0.514,0.316,1.3733659117968e-38,"LDN_1"
"LDN_1.ALAS1",2.64082351806599e-41,0.865833976328859,0.363,0.193,6.46447188987373e-37,"LDN_1"
"LDN_1.MX2",8.10695597003793e-41,2.44893364320773,0.113,0.019,1.98450175190558e-36,"LDN_1"
"LDN_1.FAM118A",6.37881219635209e-40,2.42554978631887,0.108,0.017,1.56146943754503e-35,"LDN_1"
"LDN_1.CRISP3",2.42539120937996e-39,1.20389199976873,0.261,0.117,5.93711514144121e-35,"LDN_1"
"LDN_1.RNF213",4.8642543442959e-39,1.10905769946663,0.309,0.155,1.19072082094019e-34,"LDN_1"
"LDN_1.HSH2D",5.79503112475011e-38,1.37147591776182,0.195,0.072,1.41856566902758e-33,"LDN_1"
"LDN_1.PRAM1",1.73402710234298e-37,0.566774945338266,0.653,0.465,4.24472494382538e-33,"LDN_1"
"LDN_1.FAM107B",1.34471581294314e-36,0.507606970203231,0.677,0.494,3.29172983850352e-32,"LDN_1"
"LDN_1.MT-CYB",1.01619525546073e-35,0.55831598323558,0.677,0.505,2.48754436584232e-31,"LDN_1"
"LDN_1.IFI44L",5.07844377062354e-35,2.57777483081815,0.089,0.013,1.24315225061094e-30,"LDN_1"
"LDN_1.HCST",5.69365899955243e-35,0.603587450457427,0.494,0.319,1.39375078650044e-30,"LDN_1"
"LDN_1.DGKG",5.32089992900203e-33,0.738316759526339,0.374,0.22,1.30250309362041e-28,"LDN_1"
"LDN_1.S100A11",9.94797340958136e-33,0.545199108356679,0.401,0.24,2.43516441093142e-28,"LDN_1"
"LDN_1.PARP9",3.21826397119077e-32,1.37940431834664,0.152,0.052,7.87798837507789e-28,"LDN_1"
"LDN_1.FBN1",9.16968899693862e-32,1.45794808032398,0.141,0.045,2.24464816956061e-27,"LDN_1"
"LDN_1.CD52",4.08232978815871e-31,1.7251537366392,0.113,0.029,9.99313508843371e-27,"LDN_1"
"LDN_1.OLR1",8.30146602273441e-31,1.42621681625089,0.168,0.065,2.03211586770516e-26,"LDN_1"
"LDN_1.DNAJC5",8.91348822656076e-31,0.778649796319407,0.337,0.192,2.18193278297981e-26,"LDN_1"
"LDN_1.STAT1",1.60277558289921e-30,0.978315567748674,0.26,0.133,3.92343434937898e-26,"LDN_1"
"LDN_1.TYROBP",2.28327767173548e-30,0.535406074557054,0.508,0.346,5.58923541264127e-26,"LDN_1"
"LDN_1.SP100",7.60537019016221e-30,0.645872055779403,0.468,0.308,1.86171856884981e-25,"LDN_1"
"LDN_1.S100A4",1.70913658501081e-29,0.614657071104148,0.307,0.164,4.18379544644796e-25,"LDN_1"
"LDN_1.ALOX12-AS1",2.35467709333948e-29,1.09134078530704,0.18,0.074,5.76401405678571e-25,"LDN_1"
"LDN_1.CLTCL1",4.04298004815629e-29,0.607873910030697,0.444,0.288,9.89681085988179e-25,"LDN_1"
"LDN_1.MYO1F",4.18296163242028e-29,0.5085571994932,0.608,0.439,1.02394717800016e-24,"LDN_1"
"LDN_1.VSTM1",2.24051402602946e-28,0.61300436175062,0.359,0.211,5.48455428431752e-24,"LDN_1"
"LDN_1.DDX60L",2.37941507521628e-28,1.38163017639297,0.125,0.04,5.82457016262192e-24,"LDN_1"
"LDN_1.SLC39A11",4.0106124156317e-28,0.694062712100816,0.388,0.24,9.81757813222483e-24,"LDN_1"
"LDN_1.PGLYRP1",1.04397800965316e-27,0.553840596507393,0.475,0.321,2.55555376982996e-23,"LDN_1"
"LDN_1.FCN1",1.07273279622414e-27,0.570194660220611,0.476,0.327,2.62594261187707e-23,"LDN_1"
"LDN_1.IFI44",1.60413229794507e-27,1.68202881363324,0.102,0.027,3.92675545213974e-23,"LDN_1"
"LDN_1.SAMD9L",2.1090705530804e-27,1.29192728243254,0.161,0.065,5.16279380688552e-23,"LDN_1"
"LDN_1.COL23A1",3.70449061506492e-27,1.24202949004486,0.147,0.055,9.06822257661742e-23,"LDN_1"
"LDN_1.BIN2",3.28990470131905e-26,0.555705553787073,0.405,0.258,8.05335771835891e-22,"LDN_1"
"LDN_1.EPSTI1",1.43973776856139e-25,3.33855900678848,0.055,0.004,3.52433408366143e-21,"LDN_1"
"LDN_1.EAF2",1.85466056014875e-25,0.68013070144123,0.342,0.209,4.54002358518813e-21,"LDN_1"
"LDN_1.PADI4",2.74275457010771e-25,0.655814720319715,0.258,0.139,6.71398891216667e-21,"LDN_1"
"LDN_1.RCSD1",3.71675187862337e-25,0.541770008477181,0.427,0.28,9.09823692368214e-21,"LDN_1"
"LDN_1.SP110",5.57516846139084e-25,1.05184172117743,0.166,0.073,1.36474548766386e-20,"LDN_1"
"LDN_1.ADARB2",5.90173109287395e-25,1.46010256916651,0.11,0.034,1.44468475422461e-20,"LDN_1"
"LDN_1.AC104232.1",6.9010043802962e-25,0.592564212203386,0.339,0.204,1.68929686225271e-20,"LDN_1"
"LDN_1.SEPTIN6",3.44950748125821e-24,0.701981639935816,0.282,0.161,8.44404936337197e-20,"LDN_1"
"LDN_1.SLC35F1",4.41084238237548e-24,1.21151864829067,0.113,0.037,1.07973010678169e-19,"LDN_1"
"LDN_1.P2RY8",4.5934749876837e-24,0.719363637700873,0.296,0.174,1.12443674223509e-19,"LDN_1"
"LDN_1.CTSS",5.66122822921236e-24,0.724078308227252,0.277,0.159,1.38581205822889e-19,"LDN_1"
"LDN_1.SAMHD1",7.21669823387307e-24,0.907534637242304,0.219,0.114,1.76657556066979e-19,"LDN_1"
"LDN_1.BOD1L1",9.92411545750601e-24,0.512803729924735,0.415,0.273,2.4293242228429e-19,"LDN_1"
"LDN_1.STAT2",1.17235978485555e-23,1.00289611911648,0.181,0.086,2.8698195173479e-19,"LDN_1"
"LDN_1.PLXNC1",1.40318911757218e-23,0.712362885197434,0.287,0.166,3.43486664090494e-19,"LDN_1"
"LDN_1.TTN-AS1",1.74946974049413e-23,0.646855031611277,0.288,0.167,4.28252697775559e-19,"LDN_1"
"LDN_1.LTA4H",2.8973065395591e-23,0.539768632528935,0.449,0.312,7.09231667818673e-19,"LDN_1"
"LDN_1.KRCC1",5.23901824071712e-23,0.750839017019581,0.202,0.102,1.28245927514514e-18,"LDN_1"
"LDN_1.CORO2A",6.53063247824018e-23,0.673401954791654,0.309,0.187,1.59863352434841e-18,"LDN_1"
"LDN_1.SYNE2",1.37764570017224e-22,0.717237653912066,0.268,0.154,3.37233890945162e-18,"LDN_1"
"LDN_1.HDAC4",1.63803954213975e-22,0.772740621522881,0.225,0.12,4.00975699520389e-18,"LDN_1"
"LDN_1.C22orf34",1.95663437718218e-22,1.16704751910953,0.143,0.06,4.78964529190427e-18,"LDN_1"
"LDN_1.ARHGAP24",2.3654262947864e-22,0.506214064563753,0.433,0.289,5.79032702700762e-18,"LDN_1"
"LDN_1.FLI1",4.79546107115169e-22,0.611696996090565,0.378,0.252,1.17388091560722e-17,"LDN_1"
"LDN_1.OAS2",1.41389991304042e-21,4.75767249600393,0.039,0.001,3.46108559713165e-17,"LDN_1"
"LDN_1.AC097376.3",1.49064528617297e-21,1.15470888935743,0.139,0.059,3.64895059602281e-17,"LDN_1"
"LDN_1.IFIT3",2.36757854317874e-21,3.59483744692868,0.041,0.002,5.79559551584724e-17,"LDN_1"
"LDN_1.DOC2B",2.82191709809148e-21,0.974001265861508,0.156,0.071,6.90777086441814e-17,"LDN_1"
"LDN_1.SGK3",4.11948649513883e-21,0.534793305225402,0.368,0.244,1.00840909914504e-16,"LDN_1"
"LDN_1.WAC-AS1",4.11985868688806e-21,0.656116020150413,0.267,0.155,1.00850020796333e-16,"LDN_1"
"LDN_1.PAK1",5.64921554573936e-21,0.576440914799181,0.308,0.188,1.38287147344154e-16,"LDN_1"
"LDN_1.PIWIL4",1.7859450915563e-20,0.523119858996473,0.358,0.236,4.37181498962066e-16,"LDN_1"
"LDN_1.TPTEP2-CSNK1E",3.51960401802242e-20,0.749505943436641,0.258,0.155,8.61563867571707e-16,"LDN_1"
"LDN_1.DAPK2",4.49000279826048e-20,0.965159424044513,0.189,0.1,1.09910778498618e-15,"LDN_1"
"LDN_1.AC009690.1",1.15084158649585e-19,1.29727052507429,0.101,0.037,2.81714511958318e-15,"LDN_1"
"LDN_1.CLEC11A",1.39264617152468e-19,0.684714212322235,0.221,0.123,3.40905856327526e-15,"LDN_1"
"LDN_1.AOAH",2.47378959228926e-19,0.71443447996337,0.167,0.082,6.05558954296488e-15,"LDN_1"
"LDN_1.NCF2",2.5328389915316e-19,0.641610761303135,0.241,0.14,6.2001365673702e-15,"LDN_1"
"LDN_1.HP",3.55151436781955e-19,1.03916354601272,0.11,0.043,8.69375202098547e-15,"LDN_1"
"LDN_1.NDUFS5",4.24358498588572e-19,0.504670534444078,0.279,0.17,1.03878716869497e-14,"LDN_1"
"LDN_1.PIK3CD",6.8709570238025e-19,0.605174918892241,0.289,0.181,1.68194156985661e-14,"LDN_1"
"LDN_1.SPG11",7.1391652019276e-19,0.553848950745322,0.26,0.156,1.74759624977986e-14,"LDN_1"
"LDN_1.GMDS-DT",8.83487022300125e-19,0.77599155210654,0.22,0.125,2.16268788188848e-14,"LDN_1"
"LDN_1.ALDH3B1",1.53496452939432e-18,0.726860784662193,0.224,0.129,3.75743967150435e-14,"LDN_1"
"LDN_1.ARID3A",1.73546452774311e-18,0.664540743441927,0.237,0.139,4.24824361746236e-14,"LDN_1"
"LDN_1.ANKRD13D",2.10819387565343e-18,0.664040305899957,0.295,0.187,5.16064778821203e-14,"LDN_1"
"LDN_1.PARP14",2.11881969544954e-18,0.870402390578232,0.143,0.068,5.18665873249093e-14,"LDN_1"
"LDN_1.DOK3",2.16726821764334e-18,0.74395991510476,0.216,0.123,5.30525586996913e-14,"LDN_1"
"LDN_1.AL136985.3",3.2961012979479e-18,1.31748825234792,0.101,0.039,8.06852636724667e-14,"LDN_1"
"LDN_1.CD33",4.95078773444866e-18,0.977337827990211,0.095,0.035,1.21190332951569e-13,"LDN_1"
"LDN_1.SESN3",1.05055970500843e-17,0.788611094901186,0.161,0.082,2.57166510189013e-13,"LDN_1"
"LDN_1.DDX60",1.64219428592046e-17,2.12329243573084,0.046,0.007,4.0199273925047e-13,"LDN_1"
"LDN_1.FAM217B",2.28618699687094e-17,1.11322617451444,0.104,0.042,5.59635714964037e-13,"LDN_1"
"LDN_1.OAS3",3.14696275780968e-17,2.40650942323499,0.054,0.012,7.70345013484232e-13,"LDN_1"
"LDN_1.TNFSF13B",3.83485992902722e-17,0.709317075020319,0.139,0.066,9.38735362026572e-13,"LDN_1"
"LDN_1.ZNF518A",3.91654072394957e-17,0.528469471903197,0.266,0.165,9.58730003815615e-13,"LDN_1"
"LDN_1.ADAR",7.03420653854271e-17,0.564537149469943,0.221,0.13,1.72190341856987e-12,"LDN_1"
"LDN_1.LSP1",7.12084368017187e-17,0.622796571114939,0.156,0.078,1.74311132446927e-12,"LDN_1"
"LDN_1.RPL9",7.546955444316e-17,0.545899379393583,0.228,0.135,1.84741922321411e-12,"LDN_1"
"LDN_1.CMIP",1.2504447712126e-16,0.560297108769831,0.186,0.102,3.06096375545132e-12,"LDN_1"
"LDN_1.CXCR2",1.43994230325322e-16,1.474525546966,0.069,0.021,3.52483476413356e-12,"LDN_1"
"LDN_1.C11orf21",1.58617547335006e-16,0.712063398096417,0.154,0.078,3.88279894121361e-12,"LDN_1"
"LDN_1.AC020656.1",2.15553823654522e-16,0.71978301678702,0.167,0.09,5.27654204923904e-12,"LDN_1"
"LDN_1.DHRS7B",2.31642653971263e-16,0.816406660129316,0.143,0.071,5.67038052656255e-12,"LDN_1"
"LDN_1.SORCS2",2.3751205663561e-16,0.625787047264122,0.205,0.117,5.8140576343831e-12,"LDN_1"
"LDN_1.ATG7",2.69546220979747e-16,0.504111171371608,0.421,0.305,6.59822194336322e-12,"LDN_1"
"LDN_1.RSAD2",3.30166657394724e-16,3.08119706012198,0.036,0.004,8.08214960636545e-12,"LDN_1"
"LDN_1.DNASE1",4.64416990448059e-16,0.927507437673928,0.138,0.069,1.1368463509178e-11,"LDN_1"
"LDN_1.MMP9",4.76130927048062e-16,0.54775596791304,0.192,0.108,1.16552089632095e-11,"LDN_1"
"LDN_1.PTPRJ",7.51748707010064e-16,0.548342857408502,0.307,0.206,1.84020565988994e-11,"LDN_1"
"LDN_1.MIR924HG",1.10418691185019e-15,0.69657562366654,0.19,0.11,2.70293914151809e-11,"LDN_1"
"LDN_1.PHACTR3",1.16655778294801e-15,2.61674319738762,0.042,0.007,2.85561679687842e-11,"LDN_1"
"LDN_1.HS3ST5",4.66894809224456e-15,0.763606489962291,0.175,0.101,1.14291180350055e-10,"LDN_1"
"LDN_1.PTAFR",5.14861269645608e-15,1.5739708145249,0.068,0.023,1.26032890196548e-10,"LDN_1"
"LDN_1.CKAP4",8.20449419966619e-15,1.10151408845516,0.1,0.044,2.00837813513629e-10,"LDN_1"
"LDN_1.SAMD9",9.96337616834681e-15,0.797233130097452,0.103,0.045,2.43893485224962e-10,"LDN_1"
"LDN_1.PLCG2",1.0385442316028e-14,0.551365475122455,0.226,0.139,2.54225242454048e-10,"LDN_1"
"LDN_1.SLC26A8",1.46670276417967e-14,0.761788633377438,0.154,0.083,3.59034169643541e-10,"LDN_1"
"LDN_1.EFCAB13",1.49844011327906e-14,1.59499480508377,0.052,0.013,3.66803155329581e-10,"LDN_1"
"LDN_1.IFIH1",1.52963772320474e-14,1.015346662063,0.089,0.037,3.74440018263287e-10,"LDN_1"
"LDN_1.PRDM5",2.93680064127733e-14,1.9315005492831,0.046,0.011,7.18899428978278e-10,"LDN_1"
"LDN_1.AC002316.1",5.17890016347235e-14,0.651608057053739,0.153,0.084,1.2677429710164e-09,"LDN_1"
"LDN_1.FCGRT",5.5888681470387e-14,0.687007273495654,0.13,0.066,1.3680990337136e-09,"LDN_1"
"LDN_1.ATP2B4",6.41922333409049e-14,0.623460702398618,0.197,0.12,1.57136167995201e-09,"LDN_1"
"LDN_1.C5AR1",6.54261856793841e-14,1.46752637953723,0.052,0.014,1.60156759924564e-09,"LDN_1"
"LDN_1.RGS2",7.58603390194492e-14,1.44581909922745,0.092,0.041,1.8569852388571e-09,"LDN_1"
"LDN_1.KMT5B",8.91291342330567e-14,0.581305403883771,0.143,0.076,2.181792076891e-09,"LDN_1"
"LDN_1.FRMD4B",1.00557231825124e-13,1.089413534251,0.063,0.021,2.46154047784722e-09,"LDN_1"
"LDN_1.HSPH1",1.0812912233429e-13,1.03262660967511,0.272,0.19,2.64689278562109e-09,"LDN_1"
"LDN_1.STOX2",1.25475984442191e-13,0.569334760354666,0.223,0.141,3.0715266231604e-09,"LDN_1"
"LDN_1.TBC1D22A",1.32294217042223e-13,0.657691758156735,0.17,0.098,3.23843013897658e-09,"LDN_1"
"LDN_1.AC025171.2",1.57871941076794e-13,0.558091093703003,0.159,0.089,3.86454724561884e-09,"LDN_1"
"LDN_1.PPFIA4",1.84877982842692e-13,1.701290121648,0.055,0.017,4.52562814200625e-09,"LDN_1"
"LDN_1.DDX58",1.95311214693705e-13,1.4353007698498,0.049,0.013,4.78102322448721e-09,"LDN_1"
"LDN_1.FOCAD",1.96829342528666e-13,0.586714175262998,0.196,0.119,4.81818547575922e-09,"LDN_1"
"LDN_1.G0S2",2.11577883602593e-13,1.4646205273475,0.054,0.016,5.17921501270787e-09,"LDN_1"
"LDN_1.SLC15A2",3.71299022082624e-13,0.702990713197067,0.189,0.117,9.08902876156055e-09,"LDN_1"
"LDN_1.IRF7",3.9871433851762e-13,1.60229936504725,0.051,0.015,9.76012829257282e-09,"LDN_1"
"LDN_1.ZSCAN16-AS1",4.7581161660024e-13,0.825761053423963,0.126,0.067,1.16473925627573e-08,"LDN_1"
"LDN_1.NFAM1",5.37110216023039e-13,0.504191091032454,0.156,0.088,1.3147920978028e-08,"LDN_1"
"LDN_1.PARP12",5.85263906249248e-13,1.03478062776211,0.085,0.037,1.43266751610754e-08,"LDN_1"
"LDN_1.CCDC125",6.16707567860778e-13,0.663648304637911,0.14,0.077,1.5096384553664e-08,"LDN_1"
"LDN_1.EHD1",6.49761616416350e-13,0.655347288915655,0.174,0.104,1.59055146082558e-08,"LDN_1"
"LDN_1.TRIM56",8.5389194494143e-13,0.575749280007437,0.185,0.112,2.09024209202213e-08,"LDN_1"
"LDN_1.TRPM2",8.74052092432454e-13,0.725157132905423,0.131,0.07,2.1395921170654e-08,"LDN_1"
"LDN_1.CAMKK2",9.42029149490921e-13,0.523801199888673,0.237,0.155,2.30599315503883e-08,"LDN_1"
"LDN_1.JPX",1.80800496366141e-12,0.622127116995495,0.184,0.113,4.42581535054676e-08,"LDN_1"
"LDN_1.IL16",1.89232511813091e-12,0.91943860940685,0.101,0.049,4.63222265667265e-08,"LDN_1"
"LDN_1.HMGA2-AS1",2.07798896497425e-12,1.23074713671462,0.067,0.026,5.08670918736048e-08,"LDN_1"
"LDN_1.NLRP12",2.15155144829378e-12,1.8610294208477,0.038,0.009,5.26678279027834e-08,"LDN_1"
"LDN_1.UNC93B1",2.17476189508857e-12,0.949863055597059,0.098,0.047,5.32359964298732e-08,"LDN_1"
"LDN_1.MYO18A",2.45332796658665e-12,0.760123345581372,0.143,0.081,6.00550152940747e-08,"LDN_1"
"LDN_1.ST3GAL6",2.82615582889511e-12,1.12454910973493,0.073,0.03,6.91814685355234e-08,"LDN_1"
"LDN_1.ACSS3",2.82724436355532e-12,1.04278604692528,0.113,0.059,6.92081147754706e-08,"LDN_1"
"LDN_1.XYLT1",3.15981795338629e-12,0.595035441768167,0.172,0.104,7.7349183680943e-08,"LDN_1"
"LDN_1.DRC1",3.43941451817357e-12,2.48170253661685,0.029,0.004,8.41934279903708e-08,"LDN_1"
"LDN_1.LINC02009",3.70637224275057e-12,1.30490887066512,0.06,0.022,9.07282861302911e-08,"LDN_1"
"LDN_1.ZNF75D",4.18586676502716e-12,0.59898353611617,0.17,0.103,1.024658325411e-07,"LDN_1"
"LDN_1.LINC01004",4.38190015696769e-12,1.09126397334037,0.07,0.028,1.07264533942412e-07,"LDN_1"
"LDN_1.RASSF5",4.43875731140435e-12,0.858302421105735,0.08,0.034,1.08656340225867e-07,"LDN_1"
"LDN_1.TMEM71",4.67493125185352e-12,1.06452262866734,0.074,0.031,1.14437642114122e-07,"LDN_1"
"LDN_1.ABR",5.7333406789556e-12,0.597460326327536,0.133,0.074,1.40346446480154e-07,"LDN_1"
"LDN_1.GNLY",5.80512108029391e-12,1.67287256153361,0.033,0.006,1.42103558924515e-07,"LDN_1"
"LDN_1.MYO5A",5.86830859524398e-12,0.55287321231856,0.197,0.125,1.43650326102977e-07,"LDN_1"
"LDN_1.AC009495.3",6.19984229239665e-12,1.19122514337506,0.067,0.026,1.51765939475578e-07,"LDN_1"
"LDN_1.AC004943.2",6.29750358528363e-12,1.43134705753575,0.062,0.023,1.54156590264158e-07,"LDN_1"
"LDN_1.MOSPD2",6.79395646326051e-12,0.630254538873536,0.163,0.098,1.66309260264154e-07,"LDN_1"
"LDN_1.TBC1D10C",8.28292914305056e-12,0.590605344915689,0.157,0.093,2.02757822492735e-07,"LDN_1"
"LDN_1.RNF34",8.42785844348295e-12,0.674342315218704,0.099,0.048,2.06305546838019e-07,"LDN_1"
"LDN_1.SLC22A16",1.07343142457155e-11,0.718581005633303,0.11,0.057,2.6276527842087e-07,"LDN_1"
"LDN_1.ANKMY1",1.13010930825418e-11,1.15748297250653,0.072,0.03,2.76639457567541e-07,"LDN_1"
"LDN_1.GMIP",1.20665480344041e-11,0.764070572810421,0.142,0.082,2.95377029334178e-07,"LDN_1"
"LDN_1.IFIT2",1.45520383011959e-11,2.50897312397767,0.027,0.004,3.56219345574975e-07,"LDN_1"
"LDN_1.PDSS2",1.56045399984073e-11,0.535791582053177,0.159,0.095,3.81983534621012e-07,"LDN_1"
"LDN_1.MLKL",1.57507422928655e-11,0.586089187989835,0.164,0.099,3.85562420587054e-07,"LDN_1"
"LDN_1.ANKFY1",1.65131422614787e-11,0.611296304942683,0.158,0.095,4.04225209418736e-07,"LDN_1"
"LDN_1.CMPK2",1.82367112389332e-11,2.50488277134943,0.028,0.004,4.46416454417845e-07,"LDN_1"
"LDN_1.AC092650.1",2.00212985574972e-11,0.850722258447818,0.081,0.037,4.90101367388974e-07,"LDN_1"
"LDN_1.AC009061.2",2.0701894739071e-11,1.42651234148035,0.054,0.019,5.06761681317718e-07,"LDN_1"
"LDN_1.TMC6",2.09593567865777e-11,0.501051731891688,0.147,0.086,5.13064094778636e-07,"LDN_1"
"LDN_1.JAML",2.2106715798921e-11,1.50713666321264,0.041,0.011,5.41150296041786e-07,"LDN_1"
"LDN_1.IFI35",2.63665933367819e-11,1.07727130955676,0.073,0.031,6.45427838291084e-07,"LDN_1"
"LDN_1.IFIT1",3.08049662508331e-11,3.70247107668003,0.02,0.001,7.54074768854144e-07,"LDN_1"
"LDN_1.AC083855.2",3.31888197685054e-11,0.725234562651938,0.133,0.077,8.12429119113243e-07,"LDN_1"
"LDN_1.TFF3",3.4412341761562e-11,1.10915337661292,0.073,0.032,8.42379713981276e-07,"LDN_1"
"LDN_1.HERC6",4.01357077706321e-11,1.96532006383591,0.034,0.008,9.82481990517304e-07,"LDN_1"
"LDN_1.BDH1",4.11106662742624e-11,0.5100084856677,0.113,0.06,1.00634799972767e-06,"LDN_1"
"LDN_1.NCF1",4.21959768640965e-11,0.857327359810866,0.077,0.034,1.03291531765622e-06,"LDN_1"
"LDN_1.ADA2",4.60067009456597e-11,0.912519457357454,0.066,0.027,1.1261980324488e-06,"LDN_1"
"LDN_1.RMRP",4.77842998044913e-11,1.28444683906128,0.054,0.019,1.16971187491414e-06,"LDN_1"
"LDN_1.PRPSAP1",5.12828529983472e-11,0.520637892289019,0.148,0.088,1.25535295854654e-06,"LDN_1"
"LDN_1.EEA1",5.92414490544053e-11,0.5060680629419,0.185,0.118,1.45017143140279e-06,"LDN_1"
"LDN_1.GTF2IRD2B",6.0034011338403e-11,0.662449003125718,0.093,0.046,1.46957256355277e-06,"LDN_1"
"LDN_1.SPESP1",6.16543091792427e-11,1.45235457261641,0.042,0.012,1.50923583439868e-06,"LDN_1"
"LDN_1.COL9A3",6.30039544811638e-11,1.26436056068863,0.049,0.017,1.54227380174441e-06,"LDN_1"
"LDN_1.IFITM3",6.34735963350942e-11,1.24436492798929,0.057,0.022,1.55377016468677e-06,"LDN_1"
"LDN_1.FAM120B",7.15270284847175e-11,0.584462156933409,0.135,0.078,1.7509101302774e-06,"LDN_1"
"LDN_1.NADK",8.14041805449545e-11,0.554860805170315,0.142,0.084,1.99269293555994e-06,"LDN_1"
"LDN_1.ZNF718",8.44712820191182e-11,0.831635201342274,0.139,0.083,2.06777251254599e-06,"LDN_1"
"LDN_1.C1RL",8.70821789150453e-11,0.573017367452174,0.158,0.097,2.13168465766139e-06,"LDN_1"
"LDN_1.LAP3",9.180326635488e-11,0.553020904295523,0.088,0.042,2.24725215710111e-06,"LDN_1"
"LDN_1.KANSL1L-AS1",9.20058275343368e-11,0.860219319970252,0.093,0.047,2.25221065221303e-06,"LDN_1"
"LDN_1.GNG2",1.1497689405981e-10,0.963702032803172,0.06,0.024,2.81451938969009e-06,"LDN_1"
"LDN_1.LINC01504",1.20027323714393e-10,1.15357047703361,0.054,0.02,2.93814885720463e-06,"LDN_1"
"LDN_1.CST3",1.27933072482573e-10,0.695082213856549,0.084,0.04,3.1316736813009e-06,"LDN_1"
"LDN_1.AC008894.2",1.2907278765637e-10,1.62076609000819,0.039,0.011,3.15957276904029e-06,"LDN_1"
"LDN_1.ZNF251",1.38061229185951e-10,1.27820741593031,0.067,0.029,3.3796008292429e-06,"LDN_1"
"LDN_1.ST6GAL1",1.41375827784319e-10,0.528748039145091,0.189,0.123,3.46073888833236e-06,"LDN_1"
"LDN_1.VAV1",1.42952339139654e-10,0.610751124936902,0.15,0.091,3.4993303097996e-06,"LDN_1"
"LDN_1.TOR1B",1.43067165081872e-10,0.874225147590015,0.1,0.052,3.50214113403914e-06,"LDN_1"
"LDN_1.TAGAP",1.90163022732641e-10,0.728665693078436,0.085,0.042,4.65500063347232e-06,"LDN_1"
"LDN_1.AC007262.2",2.04771039751242e-10,0.791240330305063,0.093,0.047,5.01259028207065e-06,"LDN_1"
"LDN_1.CPPED1",2.40424298195583e-10,0.963899952537233,0.063,0.026,5.88534639552969e-06,"LDN_1"
"LDN_1.HELZ2",2.76862274303748e-10,2.53081952836024,0.025,0.004,6.77731161268144e-06,"LDN_1"
"LDN_1.TYMP",3.84275153743873e-10,2.02464918456502,0.028,0.006,9.40667148849626e-06,"LDN_1"
"LDN_1.DOP1A",3.89196895510328e-10,0.642587138729563,0.102,0.055,9.52715080519733e-06,"LDN_1"
"LDN_1.DTX3L",4.04026829637394e-10,0.927134083996991,0.092,0.048,9.89017276269377e-06,"LDN_1"
