"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster"
"Monocyte.AREG",8.18353402862326e-45,1.47272324148409,0.478,0.231,2.00324729486669e-40,"Monocyte"
"Monocyte.S100A12",1.37251006019342e-43,0.758620767394599,0.919,0.766,3.35976737634748e-39,"Monocyte"
"Monocyte.ZFP36L2",3.82783474772353e-43,0.953737444029649,0.736,0.511,9.37015667895242e-39,"Monocyte"
"Monocyte.MT-ATP8",6.79447332813943e-43,1.02090155842586,0.625,0.383,1.66321912599525e-38,"Monocyte"
"Monocyte.PLAUR",1.02773916317857e-42,1.12118017505617,0.584,0.353,2.51580269754481e-38,"Monocyte"
"Monocyte.IER3",1.71856048840378e-42,1.32326256602437,0.46,0.209,4.20686421956361e-38,"Monocyte"
"Monocyte.S100A8",2.33959521541892e-42,0.606049624071519,0.995,0.974,5.72709512782398e-38,"Monocyte"
"Monocyte.ARL4A",2.46039957373982e-41,1.19491434559039,0.58,0.358,6.02281211655771e-37,"Monocyte"
"Monocyte.SGK1",2.48321688130037e-41,1.54174667583582,0.398,0.162,6.07866660373517e-37,"Monocyte"
"Monocyte.SELL",1.21633870505202e-38,0.659918024649089,0.831,0.636,2.97747551609683e-34,"Monocyte"
"Monocyte.IRS2",1.46782062606464e-38,1.01131337239713,0.612,0.385,3.59307811054363e-34,"Monocyte"
"Monocyte.NR4A1",4.10096548445546e-38,2.01314459761275,0.283,0.086,1.00387534093985e-33,"Monocyte"
"Monocyte.MT-ND4L",7.07989475293602e-38,0.89851402232609,0.676,0.462,1.73308743657121e-33,"Monocyte"
"Monocyte.OSM",1.75111384419327e-37,2.52007961446455,0.209,0.038,4.28655157920069e-33,"Monocyte"
"Monocyte.RPS27",7.31045931238722e-37,0.725152550946311,0.807,0.645,1.78952733507927e-32,"Monocyte"
"Monocyte.TRIB1",2.55662541139261e-36,1.27750661461813,0.408,0.187,6.25836334454797e-32,"Monocyte"
"Monocyte.PDE4B",4.81117944489431e-36,1.99429863481125,0.265,0.078,1.17772861631568e-31,"Monocyte"
"Monocyte.CAMP",6.6331515528754e-36,0.930015637284163,0.499,0.29,1.62372916862837e-31,"Monocyte"
"Monocyte.TMEM176A",1.08225447766529e-35,1.4919263064801,0.367,0.155,2.64925073587686e-31,"Monocyte"
"Monocyte.HERPUD1",8.68292931443434e-35,1.11901620856528,0.505,0.29,2.12549426688038e-30,"Monocyte"
"Monocyte.PSMA7",1.53247728562941e-34,0.607897441986962,0.857,0.7,3.75135114749223e-30,"Monocyte"
"Monocyte.KLF6",1.62720507446901e-34,0.689353798694367,0.759,0.526,3.9832353017927e-30,"Monocyte"
"Monocyte.C5AR1",3.77332509363782e-34,1.0524475242379,0.575,0.367,9.23672249671601e-30,"Monocyte"
"Monocyte.ALOX5AP",1.26047259492075e-33,0.708159194045587,0.712,0.501,3.08551086510651e-29,"Monocyte"
"Monocyte.EMP3",2.57460385136114e-33,0.581741938411878,0.874,0.73,6.30237276774694e-29,"Monocyte"
"Monocyte.TOB1",3.8852826827214e-32,1.7383793053505,0.306,0.121,9.51078347903373e-28,"Monocyte"
"Monocyte.LTF",1.20659283084979e-31,0.878065622224247,0.606,0.42,2.9536185906372e-27,"Monocyte"
"Monocyte.S100A9",1.27534751807182e-31,0.537485295646817,0.997,0.974,3.12192318948802e-27,"Monocyte"
"Monocyte.SRSF5",3.30437890556101e-31,0.660121127855452,0.728,0.54,8.08878912292279e-27,"Monocyte"
"Monocyte.GLIPR1",1.45890893941099e-30,0.698499884839527,0.659,0.465,3.57126319278417e-26,"Monocyte"
"Monocyte.YPEL5",6.62286839137233e-29,1.12143187646765,0.505,0.327,1.62121195352403e-24,"Monocyte"
"Monocyte.RPS18",2.39379548159415e-27,0.539167137483417,0.852,0.737,5.85977195939431e-23,"Monocyte"
"Monocyte.RPL29",4.28408047163682e-27,0.500274312413068,0.859,0.73,1.04870005865198e-22,"Monocyte"
"Monocyte.EMB",1.15439621753693e-26,0.762434354968753,0.607,0.419,2.82584650090865e-22,"Monocyte"
"Monocyte.RFLNB",1.21648750674207e-26,0.911762592224136,0.54,0.359,2.97783976775392e-22,"Monocyte"
"Monocyte.PPP1R15A",1.93434262036413e-26,0.71216151483517,0.503,0.298,4.73507730038937e-22,"Monocyte"
"Monocyte.ECH1",8.22097155749953e-26,1.17568689603423,0.38,0.205,2.01241162756031e-21,"Monocyte"
"Monocyte.AL691403.1",5.12574021164004e-25,1.48610391682654,0.281,0.121,1.25472994640737e-20,"Monocyte"
"Monocyte.STX11",5.70173175214194e-25,1.11768224483535,0.38,0.207,1.39572691560683e-20,"Monocyte"
"Monocyte.KCTD12",7.45196883122462e-25,0.594868792404142,0.736,0.578,1.82416745019548e-20,"Monocyte"
"Monocyte.RGCC",8.4241821291805e-24,1.66030669113487,0.216,0.076,2.0621555434021e-19,"Monocyte"
"Monocyte.BTG2",1.58307630611862e-23,1.31056208375245,0.292,0.136,3.87521248974776e-19,"Monocyte"
"Monocyte.ANXA2",2.54925641460993e-23,0.537853560922027,0.82,0.702,6.24032477732364e-19,"Monocyte"
"Monocyte.CXCL8",2.5900243633838e-23,0.853457746564687,0.315,0.143,6.3401206391272e-19,"Monocyte"
"Monocyte.TMEM170B",1.04324146723864e-22,0.962256532013969,0.447,0.283,2.55375078765346e-18,"Monocyte"
"Monocyte.GABARAPL1",2.12322727735547e-22,1.41708518223,0.251,0.108,5.19744805223845e-18,"Monocyte"
"Monocyte.MMP9",3.08094778876512e-22,0.809910759335433,0.311,0.149,7.54185209211813e-18,"Monocyte"
