,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Zbtb7b,5.69558100034458e-76,1.58288002202151,0.22,0.071,9.3487266539656e-72
Slc25a25,6.25708429522478e-76,0.738303494676683,0.425,0.225,1.0270378162182e-71
Prkaa2,6.39780890118588e-76,1.47331066664766,0.25,0.093,1.05013635304065e-71
Ero1lb,6.48216885254857e-76,1.28211852405367,0.254,0.094,1.06398319545732e-71
Ammecr1l,7.86489009335722e-76,1.6620315923234,0.213,0.066,1.29094305992365e-71
Pum1,1.23432316863831e-75,1.57859195204644,0.221,0.072,2.02601804900292e-71
Xpot,1.48524717476699e-75,1.68275483373408,0.218,0.071,2.43788471266253e-71
Ndufv2,2.18823902560381e-75,-1.42851976923869,0.37,0.483,3.59177553662609e-71
Saa4,2.7007552909721e-75,0.50822390125019,0.652,0.408,4.4330197346016e-71
Larp4,3.30048324166233e-75,1.64878684511606,0.211,0.066,5.41741319286455e-71
Fh1,3.37938086926094e-75,-1.73035636480026,0.19,0.336,5.54691575880491e-71
Wac,3.61599165238853e-75,1.33487929571124,0.255,0.096,5.93528869823053e-71
Sgms2,3.95693183155113e-75,1.45329523539595,0.241,0.086,6.49490790830802e-71
C6,4.75385623466482e-75,1.05263019472747,0.313,0.138,7.80297962357883e-71
Chuk,4.9597029445556e-75,0.922369808555215,0.365,0.177,8.14085641319355e-71
Gabarapl1,6.46458973512465e-75,0.53105593595439,0.571,0.331,1.06109775912336e-70
Tsc22d3,8.22891489570125e-75,0.847127445615215,0.372,0.18,1.3506940909804e-70
Pafah2,1.05467742079328e-74,0.952801527225167,0.308,0.131,1.73114751849009e-70
Srrm2,1.13358882344696e-74,0.868328963440433,0.334,0.152,1.86067269480584e-70
Ube2m,2.06135607257725e-74,1.44719158318489,0.224,0.074,3.3835098575283e-70
Insr,2.93386996896924e-74,1.36966438318832,0.254,0.096,4.81565416706611e-70
Psmc4,3.61825811922193e-74,-1.8449404843168,0.133,0.276,5.93900887689087e-70
Arl8b,4.9118862370991e-74,1.23793633515549,0.273,0.109,8.06237006957447e-70
Xbp1,8.59155970429559e-74,0.609255094154619,0.525,0.308,1.41021860986308e-69
Ube2r2,1.52009162422974e-73,0.630288055381255,0.47,0.255,2.4950783920107e-69
Vps4b,3.68220891829879e-73,1.15007061340697,0.284,0.117,6.04397771849564e-69
Pum2,3.68964766244828e-73,1.69114547988668,0.206,0.065,6.0561876731426e-69
Alcam,5.24783781154495e-73,1.41301312386163,0.254,0.099,8.61380098386987e-69
Impa1,1.04487396056429e-72,1.04395900457875,0.326,0.151,1.71505611887023e-68
Ttyh2,1.09660557579928e-72,1.32287331691651,0.256,0.1,1.79996839211693e-68
Arf6,1.52718681723645e-72,1.05781028690831,0.29,0.121,2.50672444181192e-68
Ndufs7,1.54395582953673e-72,-1.40317801238922,0.309,0.441,2.53424909860159e-68
Pcyox1,2.06769905974985e-72,1.26551630145553,0.273,0.113,3.39392123667341e-68
Hspa13,2.45963198757398e-72,1.51074389910589,0.233,0.084,4.03723994440392e-68
Tlcd2,2.88989034597712e-72,0.945809642388025,0.341,0.161,4.74346601388685e-68
Rbpms2,2.93350231151191e-72,1.06369039998454,0.318,0.144,4.81505069411564e-68
Rtn3,2.94383875376996e-72,0.912721274550354,0.342,0.162,4.83201693043802e-68
Ncoa4,3.57605061898857e-72,0.94231250706884,0.34,0.159,5.86972948600784e-68
Park7,1.22282966401801e-71,-0.955990840188002,0.699,0.696,2.00715261051916e-67
Enpp2,1.22584918558492e-71,1.07848961530322,0.298,0.13,2.01210885321909e-67
G3bp1,1.28423002106869e-71,0.949274879412557,0.309,0.136,2.10793515658214e-67
Nckap1,1.85892739755287e-71,1.56033426865654,0.223,0.079,3.05124343034328e-67
Slc19a2,2.66669624014295e-71,1.44895029909484,0.24,0.09,4.37711520857063e-67
Slc33a1,3.83654206510986e-71,1.10711440812489,0.272,0.111,6.29730014567132e-67
Pxmp2,4.72340716640016e-71,-1.23430754049812,0.486,0.561,7.75300052292922e-67
Hadha,7.14488160198769e-71,0.644462999776894,0.475,0.262,1.17276086615026e-66
Api5,8.43293397568409e-71,1.3171896620078,0.224,0.077,1.38418178276879e-66
Abcc3,1.08674026182977e-70,1.06849236752841,0.309,0.141,1.78377546576738e-66
Aqp8,2.47009236765302e-70,0.662001957978086,0.497,0.292,4.05440961226566e-66
Ccdc47,2.78586114652375e-70,1.17849033877227,0.267,0.108,4.57271248590409e-66
Golph3,2.91901314745954e-70,1.06313601703063,0.286,0.12,4.7912681802401e-66
Lman2,3.86643557377065e-70,0.562680631897982,0.496,0.283,6.34636735078714e-66
Gatad1,4.28491110600417e-70,1.20627100955135,0.24,0.088,7.03325308939525e-66
Orm1,5.17520430469266e-70,-0.56585174867293,0.843,0.855,8.49458034572254e-66
Xpo7,5.25851475153401e-70,1.5425264551712,0.2,0.063,8.63132611316792e-66
Nfic,5.54595744405195e-70,0.986887384425115,0.294,0.127,9.10313454866687e-66
C2cd2,5.60275906916144e-70,1.25800003614727,0.254,0.101,9.19636873612159e-66
Adh5,7.07064305048821e-70,-1.29112846117308,0.432,0.523,1.16057535030713e-65
Cldn1,1.11276449563504e-69,1.32717846521617,0.247,0.096,1.82649164313535e-65
Ambp,1.78788144101689e-69,-0.704041767871311,0.922,0.884,2.93462859728513e-65
Ppm1b,2.03922574741785e-69,0.643080762487452,0.468,0.261,3.34718514181165e-65
Synj2bp,2.60946512738172e-69,0.840787946146479,0.335,0.157,4.28317606008435e-65
Wbp1l,2.88877319961383e-69,0.7955516404186,0.414,0.224,4.74163232984615e-65
Cdc34,3.69668106986379e-69,0.837140175551515,0.311,0.137,6.06773230807442e-65
Rfk,3.87016872269219e-69,1.23304472356588,0.25,0.096,6.35249494142697e-65
Msrb1,4.69431133517222e-69,-0.925760546580675,0.815,0.77,7.70524262555168e-65
Cggbp1,4.72826058075591e-69,1.30054639574606,0.228,0.082,7.76096691725275e-65
Etnk2,5.87774801737305e-69,0.509217861340785,0.58,0.354,9.64773559571613e-65
Srpr,1.35900288271057e-68,0.948592642824434,0.308,0.14,2.23066733168112e-64
Odc1,1.75860448369452e-68,1.16212997843744,0.278,0.119,2.88657339953619e-64
Gyk,1.79531863918514e-68,0.816156728627034,0.372,0.189,2.94683601435849e-64
Hpd,2.06673905102545e-68,-0.582309998879591,0.978,0.944,3.39234547835318e-64
Adam9,2.47656983249546e-68,1.54275375407601,0.202,0.066,4.06504172305804e-64
Mal2,2.92204964712234e-68,1.12232569603334,0.262,0.106,4.79625229078661e-64
Ap2a2,3.71154071380266e-68,1.02445384286805,0.287,0.123,6.09212292763569e-64
Lrrc3,4.32431667482032e-68,1.58028456451889,0.202,0.066,7.09793339005007e-64
Kif21a,6.41688152477715e-68,1.26446692117842,0.237,0.089,1.05326693347692e-63
Cnot1,1.04297271374086e-67,1.37795068689688,0.225,0.082,1.71193541233425e-63
Acnat1,1.49421203705228e-67,0.991298789957971,0.292,0.129,2.45259963761762e-63
Coa5,1.6426884375433e-67,1.02173219215059,0.304,0.137,2.69630880138357e-63
Golim4,2.25504380855987e-67,1.32381428407188,0.213,0.073,3.70142890737017e-63
Mylk,2.49072768307647e-67,1.47976755362349,0.217,0.078,4.08828041900172e-63
Acadvl,3.71121376776509e-67,-1.03792292332458,0.488,0.58,6.09158627840961e-63
Arg1,4.07099656574191e-67,-0.891749938639688,0.872,0.842,6.68213376300877e-63
Pgrmc2,4.55804208862371e-67,1.28103666172439,0.252,0.102,7.48157028426696e-63
Slc30a10,5.1989135880093e-67,1.16359582138146,0.266,0.112,8.53349676335846e-63
Ubl3,5.65430612497571e-67,1.10042654799319,0.272,0.113,9.28097807353513e-63
Tmed9,5.67472859082791e-67,0.730428725406566,0.389,0.204,9.31449950898492e-63
Cpeb4,8.26817560305518e-67,1.44483170709825,0.214,0.075,1.35713834348548e-62
Mup4,1.04356533885918e-66,-2.11973201242904,0.135,0.267,1.71290814720346e-62
Ugt2a3,1.11792520842879e-66,0.592733556108784,0.499,0.289,1.83496243711501e-62
Cbr1,1.45799636103526e-66,-1.71850756208952,0.138,0.274,2.39315522700327e-62
Larp4b,1.75989248546014e-66,1.5678693049777,0.205,0.07,2.88868752563428e-62
Wnk1,3.75312661153834e-66,1.47997936236605,0.214,0.077,6.16038202017903e-62
Raph1,5.37502924473695e-66,0.934036434404186,0.312,0.148,8.82257300231123e-62
Kmo,6.68231801687453e-66,0.596943354313052,0.511,0.304,1.09683567928979e-61
Sec16a,8.04240832741341e-66,1.46531522148739,0.213,0.076,1.32008090286164e-61
Mup21,8.12519252162091e-66,-1.20878068480684,0.412,0.537,1.33366910049886e-61
Srp72,8.46334117996979e-66,0.836269577024448,0.323,0.152,1.38917282128024e-61
Zfp207,9.43072222894216e-66,0.989979289733014,0.267,0.11,1.54795874665857e-61
Pabpc1,1.08062297918635e-65,0.521913238008534,0.501,0.29,1.77373455803647e-61
Lrrc58,1.10550755043955e-65,1.00131342963231,0.339,0.171,1.81458009329148e-61
9530068E07Rik,1.61579442643684e-65,0.960154922810778,0.285,0.125,2.65216497155344e-61
Enpep,1.64853419230438e-65,1.3374978453103,0.244,0.099,2.7059040232484e-61
Ptp4a1,1.70716262727245e-65,0.853473647329958,0.302,0.136,2.80213673640501e-61
Kpnb1,1.73998541351125e-65,1.57180966955034,0.205,0.071,2.85601205773737e-61
Pik3r1,2.07770515245286e-65,1.44272404745074,0.222,0.083,3.41034523723613e-61
Atp8b1,2.59433296456563e-65,1.50803701960152,0.2,0.068,4.25833812803803e-61
Rtn4,2.74314084394127e-65,0.779656294300543,0.391,0.206,4.50259138124521e-61
Cope,2.93935605481773e-65,-1.42252577744745,0.27,0.404,4.82465902837782e-61
Vimp,3.59781420637223e-65,0.520999753741936,0.458,0.257,5.90545223833937e-61
Foxa2,4.46843329043717e-65,1.47827216885161,0.2,0.067,7.33448640292357e-61
C330006A16Rik,5.14565431801574e-65,0.890307974061959,0.287,0.127,8.44607699759103e-61
Atp5o,5.64358844414721e-65,-1.01381129694887,0.593,0.628,9.26338607222323e-61
Rpl17,7.62149784263003e-65,-1.09655264905561,0.658,0.653,1.25099265588929e-60
Aox3,8.48753039318259e-65,0.612642657087907,0.508,0.308,1.39314323873699e-60
Sec24c,1.22724355306325e-64,1.46803510907215,0.22,0.083,2.01439756799802e-60
Zmpste24,1.42917127776447e-64,1.33170827122245,0.214,0.078,2.3458417353226e-60
Son,1.54186261488296e-64,0.614318266995035,0.391,0.209,2.5308132960689e-60
Atp1a1,2.07145847280415e-64,0.753220299136379,0.398,0.216,3.40009193726072e-60
Ndufa12,2.45177758251934e-64,-1.29351047303954,0.405,0.5,4.02434772394724e-60
Glyr1,2.89816150131931e-64,1.03007426472768,0.27,0.116,4.75704228826552e-60
Otulin,3.40790908189548e-64,1.26835477691709,0.23,0.089,5.59374196702324e-60
Brd2,4.79199008839301e-64,1.26160869730681,0.226,0.087,7.86557253108829e-60
Dcun1d1,1.16686894540267e-63,1.13908246144327,0.249,0.101,1.91529868698395e-59
Clmn,1.17896719676828e-63,1.59394145571337,0.201,0.071,1.93515675677546e-59
Ubr4,1.94482582976799e-63,1.38185081834782,0.211,0.076,3.19223711698118e-59
Kcmf1,2.00725570848908e-63,1.26637570400059,0.219,0.08,3.29470951991398e-59
2410015M20Rik,2.57682379172736e-63,-1.02989946556572,0.54,0.596,4.22959857174129e-59
Golga4,5.19003763091218e-63,1.3266457471448,0.205,0.072,8.51892776737925e-59
Dlst,6.6596098109633e-63,0.81215032041616,0.334,0.164,1.09310835437152e-58
Hamp,8.12471828112898e-63,-1.31988874215309,0.534,0.623,1.33359125866451e-58
Birc6,9.59157788823959e-63,1.39199679038911,0.204,0.073,1.57436159457565e-58
TrnA,1.02574555924483e-62,1.12464143109641,0.225,0.085,1.68365876094447e-58
Ubc,1.10462449915641e-62,-0.688203295638128,0.876,0.838,1.81313065291533e-58
Arf3,1.16030481436668e-62,1.17983600588294,0.253,0.106,1.90452432230148e-58
Fam134a,2.24297915164984e-62,0.797953802701297,0.352,0.182,3.68162597951805e-58
Glyctk,2.63614671402712e-62,0.669274634493051,0.396,0.217,4.32697121640411e-58
Vmp1,2.67148347480778e-62,0.564614461795996,0.421,0.231,4.38497297554949e-58
Steap4,3.4171150735106e-62,1.24899630953808,0.244,0.101,5.6088526816603e-58
Mavs,4.22741896389503e-62,1.33976303073463,0.223,0.087,6.9388854873373e-58
Nufip2,4.43608415718679e-62,1.48477584375032,0.209,0.078,7.28138853560639e-58
Bhmt,6.27532791190284e-62,-0.777602356416486,0.985,0.965,1.03003232345973e-57
Psma7,1.07523498586097e-61,-1.24085456202989,0.455,0.529,1.7648907057922e-57
Ces2e,1.22159411585908e-61,0.591145794396727,0.444,0.254,2.00512458177109e-57
Nr2f6,1.62070327940435e-61,0.650176063249505,0.429,0.245,2.66022236281429e-57
TrnI,1.91384271297547e-61,0.525541174171246,0.429,0.232,3.14138142907794e-57
Nsa2,1.97665084137016e-61,0.872034078915422,0.302,0.141,3.24447469102498e-57
Aup1,2.22666460004754e-61,0.646306693393234,0.398,0.218,3.65484727451804e-57
Psme4,2.77858359418309e-61,1.42249708051773,0.206,0.076,4.56076711149212e-57
Mgat2,4.3591707909057e-61,0.707956534091401,0.367,0.193,7.15514293619262e-57
Nadk2,4.44811495997166e-61,0.576941489935535,0.441,0.248,7.30113589529748e-57
Ppp3r1,5.05392046790134e-61,1.32932729528998,0.202,0.071,8.29550505601327e-57
Vwa8,6.48316197036259e-61,1.21030994203452,0.257,0.113,1.06414620581532e-56
C1rl,6.6066403241666e-61,0.735537317250646,0.358,0.188,1.08441394280871e-56
Slc25a16,6.76603996592557e-61,1.08133541870501,0.246,0.103,1.11057780000702e-56
Agpat6,7.89103505530972e-61,0.724940875440174,0.383,0.209,1.29523449397854e-56
Tgm2,8.66380935708149e-61,1.08287114450166,0.268,0.119,1.42207766787136e-56
Chdh,1.06496536709003e-60,1.27352124124073,0.208,0.076,1.74803415354157e-56
Sec23b,1.26617863315805e-60,0.995959313200947,0.256,0.109,2.07830560846562e-56
Abhd17a,2.1708559507317e-60,0.828103067518093,0.307,0.146,3.56324295753102e-56
C8b,2.39123800676756e-60,0.631759909501023,0.405,0.223,3.92497806430827e-56
Itgb1,2.44870349462907e-60,1.15817824228705,0.255,0.112,4.01930191608415e-56
Spcs3,3.05847193990271e-60,0.995850979411646,0.248,0.104,5.02017584215631e-56
Atxn7l3b,3.33752487324786e-60,0.531362952495282,0.464,0.268,5.47821332694904e-56
Sucnr1,9.5070027205726e-60,1.226510697222,0.204,0.074,1.56047942655479e-55
Wasl,9.62848737418507e-60,0.992833231130255,0.276,0.127,1.58041991759874e-55
Zdhhc9,1.00009433959853e-59,1.40723063871299,0.2,0.072,1.64155484901702e-55
Emc1,2.61825196435757e-59,1.38353406718557,0.213,0.083,4.29759877429652e-55
Luc7l2,3.31862283493521e-59,0.717780436240941,0.356,0.19,5.44718752126265e-55
Papola,3.96030143901241e-59,0.622521367529739,0.364,0.189,6.50043878199497e-55
Aars,9.47372826745654e-59,0.853630874977477,0.306,0.148,1.55501775782032e-54
Selenbp1,2.01210102101055e-58,-1.18978700567546,0.431,0.517,3.30266261588672e-54
Pja1,2.56681433393777e-58,0.940256409256195,0.255,0.11,4.21316904772545e-54
Ivns1abp,3.12429274229879e-58,0.825263499076916,0.337,0.174,5.12821410720924e-54
Mpc1,3.88084003653071e-58,-0.949353340201041,0.743,0.704,6.37001083596151e-54
Dpp4,4.11395453126061e-58,1.05006330901694,0.237,0.1,6.75264496761117e-54
Cldn12,6.56782035329561e-58,1.23744443810398,0.206,0.078,1.07804203278994e-53
Ndufa8,6.68405157837939e-58,-1.2785663025941,0.384,0.471,1.09712022607519e-53
Snd1,7.06442474646608e-58,1.15415537010908,0.245,0.106,1.15955467788494e-53
Suclg1,8.65492198950398e-58,-1.0555354951151,0.561,0.598,1.42061889535718e-53
Slc29a1,1.04422101715896e-57,0.715856590784538,0.359,0.193,1.71398437756472e-53
Fgf1,1.41636475334115e-57,1.30704675635272,0.214,0.084,2.32482110613417e-53
Zfr,2.92936799850223e-57,1.29601593950575,0.201,0.075,4.80826463274157e-53
Maged1,3.19258671461278e-57,0.960385156837454,0.293,0.144,5.24031183336542e-53
Usp4,4.99727316286033e-57,1.12936967648504,0.225,0.091,8.20252416951894e-53
Tmem38b,5.43124968104991e-57,0.642853394496731,0.377,0.206,8.91485322647532e-53
Me1,5.51433822525479e-57,0.727200823962085,0.38,0.207,9.05123476293321e-53
4833439L19Rik,6.76838835295225e-57,0.761544540470391,0.289,0.135,1.11096326425358e-52
Psmb7,7.02799375926383e-57,-1.46940387515751,0.245,0.365,1.15357489564557e-52
Ide,7.56380280456108e-57,1.1649471416185,0.21,0.08,1.24152259234066e-52
Nus1,7.67610207797433e-57,0.936267754202382,0.226,0.09,1.25995539507871e-52
Ndufa10,8.38780913954377e-57,-1.46907524855481,0.282,0.392,1.37677499216471e-52
Fdft1,9.95909476188189e-57,1.28685373630569,0.228,0.097,1.63468581421529e-52
Hspe1,1.13766615669512e-56,-0.822531000521518,0.739,0.72,1.86736522959937e-52
Cept1,1.29488219552633e-56,0.787706296884187,0.31,0.153,2.12541963573692e-52
Ndufs8,1.96317035577821e-56,-1.32454047383546,0.262,0.382,3.22234782197436e-52
Psma3,2.41412708959823e-56,-1.21099136063004,0.398,0.489,3.96254820486653e-52
Cited2,2.77884701397805e-56,0.674881977998226,0.281,0.13,4.56119948874357e-52
Arcn1,3.26956332538247e-56,0.962324513519225,0.254,0.112,5.36666124228278e-52
Cyp2c54,3.282930894997e-56,1.00664535463567,0.376,0.217,5.38860277104807e-52
Parva,3.33835559543897e-56,1.09836729169867,0.221,0.09,5.47957687435353e-52
Peli1,3.51789261980977e-56,1.29939130245819,0.202,0.077,5.77426894615576e-52
Cyp4a14,4.2158587905697e-56,1.01561456712071,0.325,0.173,6.9199106188411e-52
Wdtc1,6.55828862052575e-56,0.982301980184996,0.231,0.096,1.0764774941731e-51
Vps35,6.56454684123487e-56,0.714562825025223,0.285,0.133,1.07750471852029e-51
Hnrnpul2,7.89060647534611e-56,1.1481368239259,0.219,0.089,1.29516414686331e-51
Atp1b1,1.08364764253007e-55,0.997945014537886,0.272,0.128,1.77869924044885e-51
Pdha1,1.49124710816064e-55,0.752339564676177,0.338,0.177,2.44773300333488e-51
Fam134b,3.43256082024034e-55,1.02132302270187,0.255,0.117,5.63420533034249e-51
St3gal3,4.94227699448356e-55,1.18367242247027,0.214,0.086,8.11225345874531e-51
Trib1,5.62398306002452e-55,1.04938905695322,0.216,0.088,9.23120579472425e-51
Fam213a,7.1694774005599e-55,0.564487337250121,0.392,0.217,1.1767980205279e-50
Plxnb2,7.48014514228888e-55,0.985110288379968,0.274,0.132,1.2277910236553e-50
Ndufa5,1.21764031178886e-54,-1.04847997291895,0.529,0.578,1.99863480777024e-50
Dhcr7,2.17707864768494e-54,1.30909591434851,0.203,0.079,3.57345689231006e-50
Gsta4,3.34735757187887e-54,-1.60384627532273,0.19,0.309,5.49435271848198e-50
Ankrd40,4.18523086549296e-54,1.25888234592183,0.208,0.084,6.86963794262014e-50
Rnf130,4.42416232919294e-54,1.00270962150207,0.243,0.107,7.26182004713729e-50
Hp1bp3,4.67158012868651e-54,1.1892899725549,0.2,0.078,7.66793162322603e-50
Aco2,5.57562042901802e-54,0.65163217102604,0.377,0.211,9.15182337219018e-50
Slc25a5,7.4949148650214e-54,-0.878847562691271,0.773,0.728,1.23021532594461e-49
Isoc2a,8.54683722084703e-54,0.896314189662287,0.245,0.107,1.40287786142983e-49
Tsn,8.98890621762718e-54,0.51253632142152,0.344,0.179,1.47543906656133e-49
Saraf,1.59315113830516e-53,0.623113123236836,0.327,0.171,2.61499827841408e-49
Rdh16,1.60822944526329e-53,1.09457903584274,0.222,0.094,2.63974781145517e-49
Mtch1,1.94724517989453e-53,0.994221982719375,0.24,0.106,3.19620823827889e-49
Mpc2,2.56130544429405e-53,-0.835606183097711,0.723,0.706,4.20412675626426e-49
Akr1c14,3.21926327569601e-53,0.523598956325579,0.37,0.198,5.28409874072744e-49
H13,7.21504906185173e-53,0.525011436927084,0.403,0.232,1.18427815301234e-48
Lpin2,8.61490770958707e-53,1.10015919290061,0.214,0.09,1.41405095145162e-48
Ganab,9.53992011239982e-53,0.95459830880859,0.274,0.135,1.56588248724931e-48
Mmadhc,9.94995724243962e-53,0.72616074924482,0.313,0.162,1.63318598177404e-48
Drap1,1.5587118264489e-52,0.728832701672314,0.287,0.138,2.55846959193322e-48
Rarres2,2.15493559623189e-52,-0.575427735496886,0.799,0.794,3.53711128765503e-48
Bpnt1,2.18469001328468e-52,0.597629977782452,0.345,0.184,3.58595018780548e-48
St3gal1,2.35480051584795e-52,0.951689774525854,0.243,0.109,3.86516956671283e-48
Uba1,2.6743424253737e-52,0.861784406261606,0.297,0.152,4.38966565700838e-48
Psma2,4.39757565519411e-52,-1.41441300710075,0.264,0.373,7.21818068043561e-48
Sec23a,6.69940024675959e-52,0.811089315351023,0.259,0.121,1.09963955650312e-47
Cyp4a10,7.27661606243434e-52,0.81539257004612,0.479,0.313,1.19438376048797e-47
2010107E04Rik,9.18152823728446e-52,-0.804517431435625,0.797,0.742,1.50705604486787e-47
Fam214a,1.78110020252435e-51,1.06682330878288,0.211,0.088,2.92349787242347e-47
Eif4h,2.16692434229753e-51,0.674462684689859,0.309,0.156,3.55678961544717e-47
Sacm1l,2.68823194089465e-51,0.762942606782617,0.236,0.104,4.41246390778449e-47
Atad1,2.94929727648137e-51,1.05360814137696,0.232,0.103,4.84097654961651e-47
Ccs,2.95578879500976e-51,-1.08873219056392,0.41,0.497,4.85163172812902e-47
Apol7a,3.3970051368257e-51,0.667423919960106,0.314,0.161,5.57584423158571e-47
Cacul1,3.46794832902535e-51,1.15838787157478,0.206,0.085,5.69229038726222e-47
Tmem63b,4.6078780850763e-51,0.886179921338951,0.254,0.12,7.56337108884424e-47
Vegfa,5.36529359695658e-51,1.13109693296437,0.231,0.105,8.80659291004453e-47
Hnrnph1,9.56434574390628e-51,1.08656862520233,0.231,0.105,1.56989171040478e-46
Fbxo22,1.02758177800627e-50,0.611705631600484,0.315,0.163,1.68667273041949e-46
Copb2,1.09923205129501e-50,0.740902297856536,0.278,0.134,1.80427948899563e-46
Hnrnpc,1.16792183542161e-50,0.605317943378527,0.364,0.203,1.91702690066103e-46
Hamp2,1.58724304219203e-50,-1.33420082009302,0.175,0.299,2.60530072945399e-46
Fbxo8,1.67773857466804e-50,0.792553760896687,0.263,0.125,2.75384009646012e-46
Mtdh,2.74952970863717e-50,0.853634556566018,0.242,0.109,4.51307806375706e-46
Hint1,2.81963388614544e-50,-0.711846293138297,0.77,0.754,4.62814706071912e-46
Ttc38,3.24050639362834e-50,0.879925746892216,0.235,0.106,5.31896719450155e-46
Rnpepl1,4.38051525760574e-50,1.03074970303047,0.213,0.09,7.19017774383406e-46
Sec14l4,4.73892901378836e-50,0.615033395553702,0.314,0.162,7.77847808323222e-46
Dio1,5.09259529755779e-50,0.929318974488948,0.271,0.134,8.35898592141135e-46
1600014C10Rik,7.67394643759233e-50,0.605113183486097,0.285,0.14,1.2596015682664e-45
Proz,1.38443980099981e-49,0.765176861332062,0.289,0.148,2.27241948936108e-45
Cox6a1,1.93843223659342e-49,-0.536322640215494,0.83,0.819,3.18174267314444e-45
Slc25a22,3.89973641483098e-49,0.776022327685385,0.292,0.15,6.40102735130357e-45
Rnf11,3.9121084042546e-49,0.834456745894262,0.234,0.105,6.4213347347435e-45
Zc3h15,5.93234627096111e-49,0.617818716157137,0.336,0.18,9.73735316915557e-45
Dynlt3,6.29792465617479e-49,0.578138709835523,0.377,0.213,1.03374135306453e-44
Aadac,6.52522892623573e-49,-1.16613678780871,0.453,0.512,1.07105107595233e-44
Dst,9.15020168077984e-49,0.819112038581042,0.237,0.109,1.5019141038832e-44
Inmt,1.28624615556991e-48,-0.905041716350534,0.67,0.668,2.11124443975245e-44
Alad,1.40156698070811e-48,-1.22941684146505,0.321,0.424,2.30053204213429e-44
Tmem19,1.86634486252152e-48,0.570119828764752,0.366,0.21,3.06341845734282e-44
Lifr,2.01169357021262e-48,0.861754720360786,0.279,0.144,3.30199382614699e-44
Sfpq,2.06337058563574e-48,0.938942825148325,0.247,0.118,3.3868164792625e-44
Mlec,2.72815133677904e-48,0.825456421103648,0.256,0.124,4.47798760418912e-44
Yipf5,3.48560562866955e-48,0.716085743912993,0.262,0.127,5.72127307889819e-44
Sf3b1,8.19207424950118e-48,0.783233924196806,0.264,0.132,1.34464706731312e-43
Akt2,1.9344800634925e-47,0.981830950292223,0.211,0.092,3.17525557621658e-43
Aldh7a1,2.03014558476683e-47,-0.882705565867448,0.604,0.625,3.33228096283627e-43
Abhd3,2.26274845312167e-47,1.00996796860704,0.218,0.098,3.7140753109539e-43
Lgals1,3.15635601363654e-47,-1.45023389937665,0.182,0.295,5.18084276078302e-43
Kdelr1,3.74674773260055e-47,0.517653434924852,0.356,0.198,6.14991172829054e-43
Cd59a,5.11258778608556e-47,0.612471615504584,0.292,0.15,8.39180159208083e-43
H2afy,1.02974957002907e-46,0.663882240837767,0.288,0.147,1.69023094424571e-42
Gstt3,1.324141825666e-46,0.793081553711539,0.26,0.128,2.17344639264817e-42
Atf4,1.34962735585812e-46,0.560478870756913,0.32,0.174,2.21527834190552e-42
Txnrd1,1.46426947111275e-46,0.556922794155481,0.312,0.164,2.40345190988447e-42
Tmem248,3.09841253081762e-46,0.661334301973153,0.271,0.136,5.08573432808404e-42
Huwe1,3.44561242081876e-46,0.813011301081594,0.249,0.122,5.65562822753191e-42
Nop10,5.56409680281313e-46,-0.978638784445037,0.517,0.558,9.13290849213747e-42
Gsk3b,6.40859039937429e-46,1.08003312529182,0.21,0.093,1.0519060281533e-41
Cadm1,1.14503359179383e-45,1.08753089929052,0.206,0.091,1.8794581375704e-41
Ephx1,1.69160720181348e-45,0.596336852380158,0.327,0.181,2.77660406105665e-41
Agpat3,1.6943860983632e-45,0.822948004099439,0.265,0.135,2.78116534185335e-41
Ggnbp2,1.76418764312727e-45,0.682604372339545,0.317,0.179,2.8957375974291e-41
S100a1,2.86170914045507e-45,-0.908904302428689,0.62,0.624,4.69720938314295e-41
Ido2,1.42726778587147e-44,0.679701714784415,0.274,0.14,2.34271734372944e-40
Copb1,1.91302216413126e-44,0.85585708081572,0.236,0.113,3.14003458020506e-40
Srr,2.08689210525397e-44,0.572184233114435,0.317,0.174,3.42542470156387e-40
Nmt1,2.1524535685827e-44,0.655409344002545,0.304,0.162,3.53303728747165e-40
Opa1,2.173657266327e-44,0.921271619388373,0.222,0.104,3.56784103694913e-40
Slc25a46,3.87882604605168e-44,0.736895532563188,0.233,0.11,6.36670507198923e-40
Irf2,4.03527858584453e-44,0.726121982722234,0.255,0.126,6.62350627080521e-40
Ap3m1,4.39991118467916e-44,0.825295220983484,0.224,0.103,7.22201421853238e-40
Sept9,7.20641508350816e-44,0.907193630903689,0.222,0.104,1.18286097180703e-39
Rpl3,8.4431988401237e-44,-0.882318758724117,0.649,0.634,1.3858666576179e-39
Epn1,1.29888989671139e-43,0.515905873881217,0.39,0.235,2.13199787646207e-39
Psmc5,2.02909643360751e-43,-1.66849662018789,0.108,0.208,3.33055888612336e-39
Clptm1,2.12470918165123e-43,0.75066888637807,0.243,0.121,3.48749765076233e-39
Nucb1,3.09040647124929e-43,0.804691124299638,0.235,0.116,5.07259318190858e-39
Cd36,4.13995227174337e-43,0.998511322878855,0.244,0.124,6.79531765883956e-39
Ndufb10,5.01264068658705e-43,-0.95885611947814,0.605,0.597,8.22774842296398e-39
Cmbl,5.14222010702616e-43,-1.3114733020822,0.343,0.417,8.44044008367273e-39
