,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Fads1,7.55442929686516e-25,-1.33774129865312,0.148,0.391,1.23998402478745e-20
Kif1c,7.7376038651307e-25,-2.55443399275651,0.028,0.224,1.27005029842255e-20
Ccni,9.09678777120834e-25,-1.7237384357443,0.069,0.287,1.49314674476614e-20
Reep6,9.81271335017335e-25,-0.757669244656939,0.415,0.679,1.61065876929745e-20
Rrbp1,1.03170116388926e-24,-0.84669938542412,0.251,0.52,1.69343429040782e-20
Mtus1,1.15959460881468e-24,-2.0487490952917,0.036,0.237,1.90335859090841e-20
Jak1,1.27474203711593e-24,-2.11657026343482,0.053,0.262,2.09236157972209e-20
Rpl23,1.35544913744041e-24,-0.63698830640147,0.652,0.852,2.22483421419468e-20
Chuk,1.51090389419519e-24,-1.71300110728727,0.059,0.272,2.47999765193198e-20
Hdlbp,1.78086686760889e-24,-1.07109725405865,0.144,0.398,2.92311487649322e-20
Lrpprc,1.82289913385783e-24,-2.59371654253442,0.028,0.222,2.99210663831424e-20
Atxn7l3b,1.84595990479492e-24,-1.09913638968117,0.158,0.402,3.02995858773039e-20
Rps24,3.22058671927341e-24,-0.783040686286123,0.512,0.76,5.28627104101537e-20
Mup9,3.2450999141892e-24,1.92732945684362,0.287,0.142,5.32650699915014e-20
Tor1aip2,3.49205437781289e-24,-1.64200282153249,0.063,0.278,5.73185805574208e-20
Morf4l2,3.71918729240713e-24,-1.1193758052342,0.16,0.404,6.10467402175706e-20
Crls1,3.7686310780634e-24,-2.75880792245489,0.026,0.215,6.18583105153327e-20
Rps27a,4.17265619953783e-24,-0.600807954043409,0.678,0.878,6.84899788592139e-20
G3bp2,4.63420211240217e-24,-1.89142565799019,0.065,0.276,7.60657934729692e-20
Btg1,5.17280631226004e-24,-0.992276393653165,0.2,0.462,8.49064428094363e-20
Cdv3,5.57785169762615e-24,-1.61360643845687,0.065,0.278,9.15548577648356e-20
Cpne3,6.78122606964845e-24,-2.0427163398783,0.059,0.262,1.1130704470721e-19
Cpb2,7.28780591865864e-24,0.973151392610099,0.658,0.566,1.19622046348863e-19
Nnt,8.91343009146349e-24,-1.9781168724931,0.042,0.238,1.46305041521282e-19
Rpl12,9.03883707371777e-24,-0.78556407479786,0.324,0.589,1.48363471728003e-19
Tex2,9.20955983380912e-24,-1.79963913716724,0.049,0.253,1.51165715112143e-19
Gm2a,1.03728242605782e-23,-1.47278361786262,0.126,0.354,1.7025953741313e-19
Uba52,1.14887517484886e-23,-0.464632600310356,0.856,0.954,1.88576371199692e-19
Arrdc3,1.21291225837732e-23,-2.5219428649536,0.042,0.234,1.99087418090053e-19
Slc38a3,1.21695969183142e-23,-1.03724010087698,0.289,0.529,1.9975176381721e-19
Ppp2ca,1.37467507780588e-23,-1.85585791015668,0.053,0.257,2.25639167271057e-19
Ncor1,1.47045623803162e-23,-2.23738555559213,0.038,0.231,2.4136068691051e-19
Ppm1a,1.52794865792892e-23,-2.00801381386775,0.04,0.235,2.50797492712453e-19
Mettl7b,1.62551962466341e-23,0.997065932800944,0.664,0.601,2.66812791192252e-19
Rxra,1.79297861735751e-23,-1.79043658472972,0.067,0.274,2.94299510253062e-19
Tm9sf3,1.90492213508664e-23,-1.16511930622569,0.19,0.434,3.12673919253121e-19
Camk2n1,2.00170884290163e-23,-1.23425805602099,0.107,0.331,3.28560489473874e-19
Suox,2.20036318965766e-23,-1.27346293635866,0.121,0.349,3.61167613950408e-19
Fmo5,2.53851483452712e-23,-0.719838875099481,0.534,0.75,4.16671824939281e-19
Atp11c,2.5620587444809e-23,-1.51043555521787,0.077,0.288,4.20536322319096e-19
Sppl2a,2.56611306739907e-23,-1.49014639474967,0.071,0.285,4.21201798882883e-19
Ddx3y,2.93935432453122e-23,-1.76144142433364,0.049,0.25,4.82465618828554e-19
Mut,3.45235604202876e-23,-1.40222695113106,0.103,0.324,5.666697207386e-19
Actn4,3.50912207837175e-23,-2.26978792057197,0.04,0.232,5.75987297943938e-19
