,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
HECTD1,2.80023111292665e-12,-0.927305334863585,0.558,0.503,7.73983879612927e-08
SPART,2.81081187214535e-12,-0.123643591608813,0.572,0.379,7.76908401460975e-08
RIF1,2.86665314593947e-12,-0.998638356895669,0.575,0.513,7.9234292953767e-08
SARNP,2.89395017309487e-12,-0.39333274533685,0.785,0.699,7.99887827843423e-08
ZNF706,3.37392360987956e-12,-0.504094863503813,0.745,0.645,9.32552485770712e-08
AP1AR,3.55631122113772e-12,-0.14165076663067,0.584,0.389,9.82964421522465e-08
CHCHD7,3.64962920101187e-12,-0.554334542864504,0.72,0.636,1.00875751115968e-07
ARL6IP1,3.75612632448371e-12,-0.519068051164076,0.784,0.689,1.0381933160873e-07
RELA,4.75024849926124e-12,-0.117592131949858,0.505,0.33,1.31296868519581e-07
SMIM26,4.97187918790286e-12,0.123834253626395,0.849,0.755,1.37422740753635e-07
YRDC,5.1195212362885e-12,-0.526522292651601,0.733,0.635,1.41503566971014e-07
MT-ND4,5.71767169131411e-12,0.670788751554699,0.991,0.999,1.58036445547922e-07
AC114490.2,6.34162913713475e-12,-0.152324679082524,0.576,0.385,1.75282629350404e-07
AC135178.3,6.68437867325938e-12,0.101467376252248,0.894,0.849,1.84756226528889e-07
GHITM,6.96857998343856e-12,0.16442670326655,0.886,0.804,1.92611550742242e-07
APH1A,7.13874203708017e-12,-0.646100679311296,0.637,0.56,1.97314829904896e-07
HADHB,7.18904952566506e-12,-0.565607888310016,0.725,0.634,1.98705328889382e-07
ATP6V1E1,8.37455447947284e-12,-0.407765382861982,0.803,0.724,2.31472685812629e-07
SLC25A26,9.45419779128504e-12,-0.19083305877484,0.523,0.341,2.61314026951118e-07
SETD5,1.03416928558633e-11,-0.789399214059191,0.581,0.522,2.85844390536062e-07
PSMD3,1.1827603204701e-11,-0.520715635898146,0.735,0.625,3.26914952577937e-07
EIF2S3,1.23006064929154e-11,-0.513918200108838,0.783,0.675,3.3998876346418e-07
SUPT6H,1.38140825781694e-11,-0.783962192084737,0.569,0.515,3.81821242460601e-07
UBE2Q1,1.53433264749467e-11,-0.593841841901166,0.743,0.644,4.24089543767526e-07
KDM2A,1.58556737713005e-11,-0.726853828689895,0.554,0.505,4.38250823038747e-07
CCDC82,1.66623465910867e-11,-0.115302690700057,0.59,0.395,4.60547259777637e-07
SDHD,1.74168147702952e-11,0.143662841252497,0.761,0.613,4.8140076025096e-07
PMPCB,1.84045837102033e-11,-0.504122844875995,0.781,0.69,5.08702693750018e-07
STX8,1.85726423422208e-11,-0.262835550267444,0.506,0.331,5.13347834338982e-07
MRPL27,2.56601723633476e-11,-0.689462341915418,0.562,0.508,7.09247164122927e-07
CCDC124,2.91952466811982e-11,-0.810657075117508,0.548,0.488,8.06956618268319e-07
BIN2,3.41719547487233e-11,-0.838762790893211,0.559,0.501,9.44512829254711e-07
SEC31A,3.54822385378369e-11,-0.677058638955915,0.681,0.591,9.80729073185813e-07
HPS1,3.63723148299292e-11,-0.171730023891365,0.547,0.362,1.00533078189924e-06
PSMG1,3.67943426237265e-11,-0.748996265876956,0.564,0.514,1.0169956301198e-06
RABAC1,3.86612237951198e-11,-0.564228158074268,0.73,0.639,1.06859622569711e-06
C1D,4.18026984472027e-11,-0.748123304657935,0.622,0.542,1.15542658508068e-06
PRKAG1,4.42381355992118e-11,-0.864167531929452,0.544,0.488,1.22274206796222e-06
SASH3,4.82735558889902e-11,-0.583733210730122,0.713,0.632,1.33428108477169e-06
MRPL53,5.12013504012794e-11,-0.331316076321824,0.827,0.764,1.41520532509136e-06
PIAS1,5.16849404358737e-11,-0.197097639399052,0.576,0.381,1.42857175364755e-06
DPM1,5.60127260791537e-11,-0.635045730181711,0.659,0.571,1.54819174882781e-06
PRELID3B,5.64245739873317e-11,-0.458039202030251,0.765,0.662,1.55957522500985e-06
ATP13A3,6.70743419533259e-11,-0.116125812940131,0.525,0.352,1.85393481158993e-06
COX6B1,7.19720150643725e-11,0.101638522096105,0.909,0.868,1.98930649637926e-06
AIG1,7.62112974976303e-11,-0.288896129339035,0.514,0.336,2.1064802628345e-06
SRSF5,7.70350690141089e-11,-0.167866899026142,0.952,0.953,2.12924930754997e-06
NABP2,9.34013862232118e-11,-0.827194312591918,0.527,0.478,2.58161431520957e-06
KHDC4,9.49104533699496e-11,-0.766346529140094,0.523,0.486,2.62332493114541e-06
TMEM165,1.07703521893139e-10,-0.145264751883131,0.597,0.403,2.97692534512636e-06
RIC8A,1.14803424470446e-10,-0.753723128093157,0.545,0.487,3.17316665236313e-06
MYL12A,1.18683674815597e-10,0.165977759947405,0.897,0.859,3.28041677190309e-06
SNX4,1.24969918101524e-10,-0.180367393582374,0.581,0.393,3.45416853632612e-06
SUPT5H,1.45255345156316e-10,-0.502401603622627,0.732,0.618,4.01485774012057e-06
RPAP3,1.47278328168662e-10,-0.935347614701112,0.511,0.468,4.07077299058181e-06
RAB8A,1.50740627412428e-10,-0.819965204288521,0.548,0.489,4.1664709416795e-06
